-120,0,5e-09,1e-07,1
-120,30,5e-09,1e-07,1
-120,60,5e-09,1e-07,1
-90,0,5e-09,1e-07,1
-90,30,5e-09,1e-07,1
-90,60,5e-09,1e-07,1
-90,90,5e-09,1e-07,1
-60,0,5e-09,1e-07,1
-60,30,5e-09,1e-07,1
-60,60,5e-09,1e-07,1
-60,90,5e-09,1e-07,1
-60,120,5e-09,1e-07,1
-60,150,5e-09,1e-07,1
-60,180,5e-09,1e-07,1
-30,0,5e-09,1e-07,1
-30,30,5e-09,1e-07,1
-30,60,5e-09,1e-07,1
-30,90,5e-09,1e-07,1
-30,120,5e-09,1e-07,1
-30,150,5e-09,1e-07,1
-30,180,5e-09,1e-07,1
-30,210,5e-09,1e-07,1
-30,240,5e-09,1e-07,1
-30,270,5e-09,1e-07,1
0,-0,5e-09,1e-07,1
0,30,5e-09,1e-07,1
1.1102e-16,60,5e-09,1e-07,1
0,90,5e-09,1e-07,1
0,120,5e-09,1e-07,1
0,150,5e-09,1e-07,1
0,180,5e-09,1e-07,1
0,210,5e-09,1e-07,1
0,240,5e-09,1e-07,1
0,270,5e-09,1e-07,1
0,300,5e-09,1e-07,1
30,0,5e-09,1e-07,1
30,30,5e-09,1e-07,1
30,60,5e-09,1e-07,1
30,90,5e-09,1e-07,1
30,120,5e-09,1e-07,1
30,150,5e-09,1e-07,1
30,180,5e-09,1e-07,1
30,210,5e-09,1e-07,1
30,240,5e-09,1e-07,1
30,270,5e-09,1e-07,1
60,0,5e-09,1e-07,1
60,30,5e-09,1e-07,1
60,60,5e-09,1e-07,1
60,90,5e-09,1e-07,1
60,120,5e-09,1e-07,1
60,150,5e-09,1e-07,1
60,180,5e-09,1e-07,1
60,210,5e-09,1e-07,1
90,0,5e-09,1e-07,1
90,30,5e-09,1e-07,1
90,60,5e-09,1e-07,1
90,90,5e-09,1e-07,1
120,-9.18e-17,5e-09,1e-07,1
120,30,5e-09,1e-07,1
120,60,5e-09,1e-07,1
-120,0,5e-09,2e-07,1
-120,30,5e-09,2e-07,1
-120,60,5e-09,2e-07,1
-90,0,5e-09,2e-07,1
-90,30,5e-09,2e-07,1
-90,60,5e-09,2e-07,1
-90,90,5e-09,2e-07,1
-60,0,5e-09,2e-07,1
-60,30,5e-09,2e-07,1
-60,60,5e-09,2e-07,1
-60,90,5e-09,2e-07,1
-60,120,5e-09,2e-07,1
-60,150,5e-09,2e-07,1
-60,180,5e-09,2e-07,1
-30,0,5e-09,2e-07,1
-30,30,5e-09,2e-07,1
-30,60,5e-09,2e-07,1
-30,90,5e-09,2e-07,1
-30,120,5e-09,2e-07,1
-30,150,5e-09,2e-07,1
-30,180,5e-09,2e-07,1
-30,210,5e-09,2e-07,1
-30,240,5e-09,2e-07,1
-30,270,5e-09,2e-07,1
0,-0,5e-09,2e-07,1
0,30,5e-09,2e-07,1
1.1102e-16,60,5e-09,2e-07,1
0,90,5e-09,2e-07,1
0,120,5e-09,2e-07,1
0,150,5e-09,2e-07,1
0,180,5e-09,2e-07,1
0,210,5e-09,2e-07,1
0,240,5e-09,2e-07,1
0,270,5e-09,2e-07,1
0,300,5e-09,2e-07,1
30,0,5e-09,2e-07,1
30,30,5e-09,2e-07,1
30,60,5e-09,2e-07,1
30,90,5e-09,2e-07,1
30,120,5e-09,2e-07,1
30,150,5e-09,2e-07,1
30,180,5e-09,2e-07,1
30,210,5e-09,2e-07,1
30,240,5e-09,2e-07,1
30,270,5e-09,2e-07,1
60,0,5e-09,2e-07,1
60,30,5e-09,2e-07,1
60,60,5e-09,2e-07,1
60,90,5e-09,2e-07,1
60,120,5e-09,2e-07,1
60,150,5e-09,2e-07,1
60,180,5e-09,2e-07,1
60,210,5e-09,2e-07,1
90,0,5e-09,2e-07,1
90,30,5e-09,2e-07,1
90,60,5e-09,2e-07,1
90,90,5e-09,2e-07,1
120,0,5e-09,2e-07,1
120,30,5e-09,2e-07,1
120,60,5e-09,2e-07,1
-120,-9.18e-17,5e-09,3e-07,1
-120,30,5e-09,3e-07,1
-120,60,5e-09,3e-07,1
-90,0,5e-09,3e-07,1
-90,30,5e-09,3e-07,1
-90,60,5e-09,3e-07,1
-90,90,5e-09,3e-07,1
-60,0,5e-09,3e-07,1
-60,30,5e-09,3e-07,1
-60,60,5e-09,3e-07,1
-60,90,5e-09,3e-07,1
-60,120,5e-09,3e-07,1
-60,150,5e-09,3e-07,1
-60,180,5e-09,3e-07,1
-30,0,5e-09,3e-07,1
-30,30,5e-09,3e-07,1
-30,60,5e-09,3e-07,1
-30,90,5e-09,3e-07,1
-30,120,5e-09,3e-07,1
-30,150,5e-09,3e-07,1
-30,180,5e-09,3e-07,1
-30,210,5e-09,3e-07,1
-30,240,5e-09,3e-07,1
-30,270,5e-09,3e-07,1
0,-0,5e-09,3e-07,1
0,30,5e-09,3e-07,1
1.1102e-16,60,5e-09,3e-07,1
0,90,5e-09,3e-07,1
0,120,5e-09,3e-07,1
0,150,5e-09,3e-07,1
0,180,5e-09,3e-07,1
0,210,5e-09,3e-07,1
0,240,5e-09,3e-07,1
0,270,5e-09,3e-07,1
0,300,5e-09,3e-07,1
30,0,5e-09,3e-07,1
30,30,5e-09,3e-07,1
30,60,5e-09,3e-07,1
30,90,5e-09,3e-07,1
30,120,5e-09,3e-07,1
30,150,5e-09,3e-07,1
30,180,5e-09,3e-07,1
30,210,5e-09,3e-07,1
30,240,5e-09,3e-07,1
30,270,5e-09,3e-07,1
60,0,5e-09,3e-07,1
60,30,5e-09,3e-07,1
60,60,5e-09,3e-07,1
60,90,5e-09,3e-07,1
60,120,5e-09,3e-07,1
60,150,5e-09,3e-07,1
60,180,5e-09,3e-07,1
60,210,5e-09,3e-07,1
90,0,5e-09,3e-07,1
90,30,5e-09,3e-07,1
90,60,5e-09,3e-07,1
90,90,5e-09,3e-07,1
120,-9.18e-17,5e-09,3e-07,1
120,30,5e-09,3e-07,1
120,60,5e-09,3e-07,1
-120,0,5e-09,4e-07,1
-120,30,5e-09,4e-07,1
-120,60,5e-09,4e-07,1
-90,0,5e-09,4e-07,1
-90,30,5e-09,4e-07,1
-90,60,5e-09,4e-07,1
-90,90,5e-09,4e-07,1
-60,0,5e-09,4e-07,1
-60,30,5e-09,4e-07,1
-60,60,5e-09,4e-07,1
-60,90,5e-09,4e-07,1
-60,120,5e-09,4e-07,1
-60,150,5e-09,4e-07,1
-60,180,5e-09,4e-07,1
-30,0,5e-09,4e-07,1
-30,30,5e-09,4e-07,1
-30,60,5e-09,4e-07,1
-30,90,5e-09,4e-07,1
-30,120,5e-09,4e-07,1
-30,150,5e-09,4e-07,1
-30,180,5e-09,4e-07,1
-30,210,5e-09,4e-07,1
-30,240,5e-09,4e-07,1
-30,270,5e-09,4e-07,1
0,-0,5e-09,4e-07,1
0,30,5e-09,4e-07,1
1.1102e-16,60,5e-09,4e-07,1
0,90,5e-09,4e-07,1
0,120,5e-09,4e-07,1
0,150,5e-09,4e-07,1
0,180,5e-09,4e-07,1
0,210,5e-09,4e-07,1
0,240,5e-09,4e-07,1
0,270,5e-09,4e-07,1
0,300,5e-09,4e-07,0
30,0,5e-09,4e-07,1
30,30,5e-09,4e-07,1
30,60,5e-09,4e-07,1
30,90,5e-09,4e-07,1
30,120,5e-09,4e-07,1
30,150,5e-09,4e-07,1
30,180,5e-09,4e-07,1
30,210,5e-09,4e-07,1
30,240,5e-09,4e-07,1
30,270,5e-09,4e-07,1
60,0,5e-09,4e-07,1
60,30,5e-09,4e-07,1
60,60,5e-09,4e-07,1
60,90,5e-09,4e-07,1
60,120,5e-09,4e-07,1
60,150,5e-09,4e-07,1
60,180,5e-09,4e-07,1
60,210,5e-09,4e-07,1
90,0,5e-09,4e-07,1
90,30,5e-09,4e-07,1
90,60,5e-09,4e-07,1
90,90,5e-09,4e-07,1
120,-9.18e-17,5e-09,4e-07,1
120,30,5e-09,4e-07,1
120,60,5e-09,4e-07,1
-120,0,5e-09,5e-07,1
-120,30,5e-09,5e-07,1
-120,60,5e-09,5e-07,1
-90,0,5e-09,5e-07,1
-90,30,5e-09,5e-07,1
-90,60,5e-09,5e-07,1
-90,90,5e-09,5e-07,1
-60,0,5e-09,5e-07,1
-60,30,5e-09,5e-07,1
-60,60,5e-09,5e-07,1
-60,90,5e-09,5e-07,1
-60,120,5e-09,5e-07,1
-60,150,5e-09,5e-07,1
-60,180,5e-09,5e-07,1
-30,0,5e-09,5e-07,1
-30,30,5e-09,5e-07,1
-30,60,5e-09,5e-07,1
-30,90,5e-09,5e-07,1
-30,120,5e-09,5e-07,1
-30,150,5e-09,5e-07,1
-30,180,5e-09,5e-07,1
-30,210,5e-09,5e-07,1
-30,240,5e-09,5e-07,1
-30,270,5e-09,5e-07,1
0,-0,5e-09,5e-07,1
0,30,5e-09,5e-07,1
1.1102e-16,60,5e-09,5e-07,1
0,90,5e-09,5e-07,1
0,120,5e-09,5e-07,1
0,150,5e-09,5e-07,1
0,180,5e-09,5e-07,1
0,210,5e-09,5e-07,1
0,240,5e-09,5e-07,1
0,270,5e-09,5e-07,1
0,300,5e-09,5e-07,0
30,0,5e-09,5e-07,1
30,30,5e-09,5e-07,1
30,60,5e-09,5e-07,1
30,90,5e-09,5e-07,1
30,120,5e-09,5e-07,1
30,150,5e-09,5e-07,1
30,180,5e-09,5e-07,1
30,210,5e-09,5e-07,1
30,240,5e-09,5e-07,1
30,270,5e-09,5e-07,1
60,0,5e-09,5e-07,1
60,30,5e-09,5e-07,1
60,60,5e-09,5e-07,1
60,90,5e-09,5e-07,1
60,120,5e-09,5e-07,1
60,150,5e-09,5e-07,1
60,180,5e-09,5e-07,1
60,210,5e-09,5e-07,1
90,0,5e-09,5e-07,1
90,30,5e-09,5e-07,1
90,60,5e-09,5e-07,1
90,90,5e-09,5e-07,1
120,0,5e-09,5e-07,1
120,30,5e-09,5e-07,1
120,60,5e-09,5e-07,1
-120,0,5e-09,6e-07,0
-120,30,5e-09,6e-07,0
-120,60,5e-09,6e-07,0
-90,0,5e-09,6e-07,1
-90,30,5e-09,6e-07,1
-90,60,5e-09,6e-07,1
-90,90,5e-09,6e-07,1
-60,0,5e-09,6e-07,1
-60,30,5e-09,6e-07,1
-60,60,5e-09,6e-07,1
-60,90,5e-09,6e-07,1
-60,120,5e-09,6e-07,1
-60,150,5e-09,6e-07,1
-60,180,5e-09,6e-07,1
-30,0,5e-09,6e-07,1
-30,30,5e-09,6e-07,1
