-140,0,5e-09,1e-07,1
-140,20,5e-09,1e-07,0
-140,40,5e-09,1e-07,0
-120,0,5e-09,1e-07,1
-120,20,5e-09,1e-07,1
-120,40,5e-09,1e-07,1
-120,60,5e-09,1e-07,1
-100,0,5e-09,1e-07,1
-100,20,5e-09,1e-07,1
-100,40,5e-09,1e-07,1
-100,60,5e-09,1e-07,1
-100,80,5e-09,1e-07,1
-80,-6.5985e-17,5e-09,1e-07,1
-80,20,5e-09,1e-07,1
-80,40,5e-09,1e-07,1
-80,60,5e-09,1e-07,1
-80,80,5e-09,1e-07,1
-80,100,5e-09,1e-07,1
-80,120,5e-09,1e-07,1
-80,140,5e-09,1e-07,1
-60,0,5e-09,1e-07,1
-60,20,5e-09,1e-07,1
-60,40,5e-09,1e-07,1
-60,60,5e-09,1e-07,1
-60,80,5e-09,1e-07,1
-60,100,5e-09,1e-07,1
-60,120,5e-09,1e-07,1
-60,140,5e-09,1e-07,1
-60,160,5e-09,1e-07,1
-60,180,5e-09,1e-07,1
-60,200,5e-09,1e-07,1
-40,-8.7573e-17,5e-09,1e-07,1
-40,20,5e-09,1e-07,1
-40,40,5e-09,1e-07,1
-40,60,5e-09,1e-07,1
-40,80,5e-09,1e-07,1
-40,100,5e-09,1e-07,1
-40,120,5e-09,1e-07,1
-40,140,5e-09,1e-07,1
-40,160,5e-09,1e-07,1
-40,180,5e-09,1e-07,1
-40,200,5e-09,1e-07,1
-40,220,5e-09,1e-07,1
-40,240,5e-09,1e-07,1
-20,0,5e-09,1e-07,1
-20,20,5e-09,1e-07,1
-20,40,5e-09,1e-07,1
-20,60,5e-09,1e-07,1
-20,80,5e-09,1e-07,1
-20,100,5e-09,1e-07,1
-20,120,5e-09,1e-07,1
-20,140,5e-09,1e-07,1
-20,160,5e-09,1e-07,1
-20,180,5e-09,1e-07,1
-20,200,5e-09,1e-07,1
-20,220,5e-09,1e-07,1
-20,240,5e-09,1e-07,1
-20,260,5e-09,1e-07,1
-20,280,5e-09,1e-07,1
0,-0,5e-09,1e-07,1
1.6653e-16,20,5e-09,1e-07,1
0,40,5e-09,1e-07,1
1.1102e-16,60,5e-09,1e-07,1
0,80,5e-09,1e-07,1
-1.1102e-16,100,5e-09,1e-07,1
0,120,5e-09,1e-07,1
0,140,5e-09,1e-07,1
0,160,5e-09,1e-07,1
0,180,5e-09,1e-07,1
0,200,5e-09,1e-07,1
0,220,5e-09,1e-07,1
0,240,5e-09,1e-07,1
0,260,5e-09,1e-07,1
0,280,5e-09,1e-07,1
0,300,5e-09,1e-07,1
20,0,5e-09,1e-07,1
20,20,5e-09,1e-07,1
20,40,5e-09,1e-07,1
20,60,5e-09,1e-07,1
20,80,5e-09,1e-07,1
20,100,5e-09,1e-07,1
20,120,5e-09,1e-07,1
20,140,5e-09,1e-07,1
20,160,5e-09,1e-07,1
20,180,5e-09,1e-07,1
20,200,5e-09,1e-07,1
20,220,5e-09,1e-07,1
20,240,5e-09,1e-07,1
20,260,5e-09,1e-07,1
20,280,5e-09,1e-07,1
20,300,5e-09,1e-07,1
40,-8.7573e-17,5e-09,1e-07,1
40,20,5e-09,1e-07,1
40,40,5e-09,1e-07,1
40,60,5e-09,1e-07,1
40,80,5e-09,1e-07,1
40,100,5e-09,1e-07,1
40,120,5e-09,1e-07,1
40,140,5e-09,1e-07,1
40,160,5e-09,1e-07,1
40,180,5e-09,1e-07,1
40,200,5e-09,1e-07,1
40,220,5e-09,1e-07,1
40,240,5e-09,1e-07,1
40,260,5e-09,1e-07,1
60,0,5e-09,1e-07,1
60,20,5e-09,1e-07,1
60,40,5e-09,1e-07,1
60,60,5e-09,1e-07,1
60,80,5e-09,1e-07,1
60,100,5e-09,1e-07,1
60,120,5e-09,1e-07,1
60,140,5e-09,1e-07,1
60,160,5e-09,1e-07,1
60,180,5e-09,1e-07,1
60,200,5e-09,1e-07,1
80,-6.5985e-17,5e-09,1e-07,1
